"video_id","trending_date","title","channel_title","category_id","category","publish_date","publish_time","tags","views","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","video_error_or_removed","description","country"
"6sHIq41sI-w","2018-03-29","NCT 127 엔시티 127 'TOUCH' MV","SMTOWN",10,"Music","2018-03-13","15:01:07","NCT|""NCT 2018""|""TAEYONG""|""JAEHYUN""|""JUNGWOO""|""KUN""|""CHENLE""|""TEN""|""RENJUN""|""YUTA""|""DOYOUNG""|""JOHNNY""|""JAEMIN""|""JENO""|""LUCAS""|""MARK""|""WINWIN""|""JISUNG""|""TAEIL""|""HAECHAN""|""태용""|""재현""|""정우""|""쿤""|""천러""|""텐""|""런쥔""|""유타""|""도영""|""쟈니""|""재민""|""제노""|""루카스""|""마크""|""윈윈""|""지성""|""태일""|""해찬""|""YEARBOOK""|""엔시티""|""엔이칠""|""엔드림""|""NCT 127""|""NCT DREAM""|""엔씨티""|""kpop""|""엔시티 드림""|""엔시티 일이칠""|""엔시티 유""|""TOUCH""|""터치""",6682726,435537,3829,44173,"https://i.ytimg.com/vi/6sHIq41sI-w/default.jpg",False,False,False,"NCT 2018 EMPATHY has been released! Listen and download on iTunes & Apple Music, Spotify, and Google Play Music http://smarturl.it/NCT2018EMPATHY  NCT 127 Official http://www.nct2018.com http://nct.smtown.com http://www.youtube.com/nct127 http://www.youtube.com/nctsmtown http://www.facebook.com/NCT.smtown http://www.instagram.com/nct127 http://twitter.com/NCTsmtown_127  NCT 127 엔시티 127 'TOUCH' MV ℗ S.M.Entertainment","GB"
"gUWDiXBNohY","2018-04-06","NCT U 엔시티 유 'YESTODAY' MV","SMTOWN",10,"Music","2018-04-01","15:00:06","NCT|""NCT 2018""|""NCT U""|""엔시티""|""태용""|""마크""|""루카스""|""도영""|""TAEYONG""|""MARK""|""LUCAS""|""DOYOUNG""|""YESTODAY""|""예스투데이""",2419996,360638,2130,27912,"https://i.ytimg.com/vi/gUWDiXBNohY/default.jpg",False,False,False,"NCT 2018 EMPATHY has been released! Listen and download on iTunes & Apple Music, Spotify, and Google Play Music http://smarturl.it/NCT2018EMPATHY  NCT Official http://www.nct2018.com http://nct.smtown.com http://www.youtube.com/nctsmtown http://www.facebook.com/NCT.smtown http://www.instagram.com/nct http://twitter.com/NCTsmtown  NCT U 엔시티 유 'YESTODAY' MV ℗ S.M.Entertainment","GB"
"IDpWeURKkbI","2018-06-14","SHINee 샤이니 'I Want You' MV","SMTOWN",10,"Music","2018-06-11","09:00:04","샤이니|""SHINee""|""태민""|""민호""|""온유""|""키""|""종현""|""TAEMIN""|""MINHO""|""ONEW""|""KEY""|""JONGHYUN""|""I Want You""",2085778,300278,881,19531,"https://i.ytimg.com/vi/IDpWeURKkbI/default.jpg",False,False,False,"SHINee's the 6th album 'The Story of Light’ EP.2 has been released!Listen on iTunes & Apple Music, Spotify, and Google Play Music http://smarturl.it/SHINee_EP2[Tracklist]01 I Want You02 Chemistry03 Electric04 Drive05 독감 (Who Waits For Love)SHINee Officialhttp://shinee6.smtown.comhttp://shinee.smtown.comhttp://www.youtube.com/SHINeehttp://www.facebook.com/shineehttp://www.instagram.com/shineehttp://twitter.com/SHINeeSHINee 샤이니 'I Want You' MV ℗ SM Entertainment","GB"
"TQ2uDO5CbYg","2017-11-17","Red Velvet 레드벨벳 '피카부 (Peek-A-Boo)' Teaser Part.1","SMTOWN",10,"Music","2017-11-07","15:00:01","Red Velvet|""레드벨벳""|""아이린""|""조이""|""슬기""|""웬디""|""예리""|""IRENE""|""JOY""|""SEULGI""|""WENDY""|""YERI""|""Peek-A-Boo""|""피카부""",2255227,144085,2347,12074,"https://i.ytimg.com/vi/TQ2uDO5CbYg/default.jpg",False,False,False,"Red Velvet's 2nd full length album Perfect Velvet will be released on Nov. 17th, 6PM(KST).  #RedVelvet #레드벨벳 #The2ndAlbum #PerfectVelvet #TitleTrack #피카부 #PeekABoo #Release #171117 #6PM  Red Velvet Official http://redvelvet.smtown.com http://www.youtube.com/redvelvet  http://www.facebook.com/RedVelvet http://www.instagram.com/redvelvet.smtown http://twitter.com/Rvsmtown  Red Velvet 레드벨벳 '피카부 (Peek-A-Boo)' Teaser Part.1 ℗ S.M.Entertainment","GB"
"6uJf2IT2Zh8","2017-11-30","Red Velvet 레드벨벳 '피카부 (Peek-A-Boo)' MV","SMTOWN",10,"Music","2017-11-17","09:00:03","Red Velvet|""레드벨벳""|""피카부""|""PeekABoo""|""Peek-A-Boo""|""아이린""|""웬디""|""슬기""|""조이""|""예리""|""IRENE""|""WENDY""|""SEULGI""|""JOY""|""YERI""|""Perfect Velvet""|""smtown""|""sm entertainment""|""sment""",18778325,661110,21949,69878,"https://i.ytimg.com/vi/6uJf2IT2Zh8/default.jpg",False,False,False,"Red Velvet's 2nd full length album Perfect Velvet has been released. Listen and download on iTunes & Apple Music, Spotify, and Google Play Music http://smarturl.it/Perfect_Velvet  [Tracklist] 01 피카부 (Peek-A-Boo) 02 봐 (Look) 03 I Just 04 Kingdom Come 05 두 번째 데이트 (My Second Date) 06 Attaboy 07 Perfect 10 08 About Love 09 달빛 소리 (Moonlight Melody)  #RedVelvet #레드벨벳 #The2ndAlbum #PerfectVelvet #TitleTrack #피카부 #PeekABoo #Release #171117 #6PM  Red Velvet Official http://redvelvet.smtown.com http://www.youtube.com/redvelvet  http://www.facebook.com/RedVelvet http://www.instagram.com/redvelvet.smtown http://twitter.com/RVsmtown  Red Velvet 레드벨벳 '피카부 (Peek-A-Boo)' MV ℗ S.M.Entertainment","GB"
"t6Bi_0q_17Y","2017-12-26","LAY 레이 'Goodbye Christmas (聖誕又至)' MV","SMTOWN",10,"Music","2017-12-22","15:00:08","LAY|""레이""|""张艺兴""|""Winter Special Gift""|""Goodbye Christmas""|""聖誕又至""|""EXO""|""엑소""",779273,157675,549,8975,"https://i.ytimg.com/vi/t6Bi_0q_17Y/default.jpg",False,False,False,"LAY's Digital Album Winter Special Gift has been released. Listen and download on iTunes & Apple Music, Spotify, and Google Play Music http://smarturl.it/LAYwinterspecialgift #LAY #레이 #DigitalAlbum #GoodbyeChristmas #聖誕又至  [Tracklist] 01 Goodbye Christmas (聖誕又至) 02 Can you feel me (你的感覺) 03 Christmas Love (聖誕的愛) 04 Gift to XBACK (小小禮物) 05 Goodbye Christmas (Eng Ver.) 06 Goodbye Christmas (Inst.)  LAY Official http://lay.smtown.com http://www.youtube.com/weareoneEXO http://www.facebook.com/weareoneEXO http://twitter.com/weareoneexo http://www.instagram.com/weareone.exo  LAY 레이 'Goodbye Christmas (聖誕又至)' MV ℗ S.M.Entertainment","GB"
"Q48VduIflPk","2018-01-12","[STATION] SMTOWN 'Dear My Family (Live Concert Ver.)' MV","SMTOWN",10,"Music","2017-12-29","09:00:02","SM STATION|""SMTOWN""|""Dear My Family""|""SM Entertainment""|""EXO""|""SHINee""|""BoA""|""KANGTA""|""Red Velvet""|""Girls' Generation""|""NCT""|""f(x)""|""TVXQ!""|""SUPER JUNIOR""|""TRAX""",3741415,399377,1066,24595,"https://i.ytimg.com/vi/Q48VduIflPk/default.jpg",False,False,False,"SMTOWN's STATION track Dear My Family has been released. Listen and download on iTunes & Apple Music, Spotify, and Google Play Music http://smarturl.it/STATION2_38 #The38th #SMSTATION #SMTOWN #DearMyFamily #171229 #6PM  SM STATION Official http://www.instagram.com/smtownstation http://www.facebook.com/station.smtown Apply for #OPEN_STATION by E-mail : openstation@smtown.com  [STATION] SMTOWN 'Dear My Family (Live Concert Ver.)' MV ℗ S.M.Entertainment","GB"
"ZbB4SYJNuTo","2018-05-18","SUPER JUNIOR 슈퍼주니어 'Lo Siento (Feat. Leslie Grace)' MV","SMTOWN",10,"Music","2018-04-12","09:00:05","SUPER JUNIOR|""슈퍼주니어""|""은혁""|""동해""|""예성""|""신동""|""시원""|""이특""|""희철""|""EUNHYUK""|""DONGHAE""|""YESUNG""|""SHINDONG""|""LEETEUK""|""HEECHUL""|""Lo Siento""|""Leslie Grace""|""Play N Skillz""|""로시엔토""|""kpop""",25910075,1006918,16389,126652,"https://i.ytimg.com/vi/ZbB4SYJNuTo/default.jpg",False,False,False,"SUPER JUNIOR's 8th repackage album REPLAY has been released!Listen and download on iTunes & Apple Music, Spotify, and Google Play Music http://smarturl.it/SJ_REPLAY[Tracklist]01 Lo Siento (Feat. Leslie Grace)02 Black Suit 03 Scene Stealer 04 Me & U05 비처럼 가지 마요 (One More Chance)06 Good Day for a Good Day07 Runaway08 Super Duper09 The Lucky Ones10 예뻐 보여 (Girlfriend)11 안아줄게 (Hug)12 Spin Up!13 시간 차 (Too late)14 I do (두 번째 고백)15 Lo Siento (Feat. KARD)SUPER JUNIOR Officialhttp://superjunior.smtown.comhttp://www.youtube.com/SUPERJUNIORhttp://www.facebook.com/superjuniorhttp://www.instagram.com/superjuniorSUPER JUNIOR 슈퍼주니어 'Lo Siento (Feat. Leslie Grace)' MV ℗ SM Entertainment, Label SJ","GB"
"leu-cTvMWTA","2017-12-31","EXO 엑소 'Universe' MV","SMTOWN",10,"Music","2017-12-26","09:00:04","EXO|""엑소""|""エクソ""|""SUHO""|""CHANYEOL""|""D.O.""|""BAEKHYUN""|""KAI""|""XIUMIN""|""CHEN""|""SEHUN""|""수호""|""찬열""|""디오""|""백현""|""카이""|""시우민""|""첸""|""Universe""|""Cafe Universe""",7201892,833114,10990,94121,"https://i.ytimg.com/vi/leu-cTvMWTA/default.jpg",False,False,False,"EXO's Winter Special Album Universe has been released. Listen and download on iTunes & Apple Music, Spotify, and Google Play Music http://smarturl.it/EXOUniverse2017 #EXO #엑소 #WinterSpecialAlbum #Universe #171226 #6PM  [Tracklist] 01 Universe 02 為心導航 (Universe) 03 지나갈 테니 (Been Through) 04 Stay 05 Fall 06 Good Night 07 Lights Out 08 Universe (CD Version)  EXO Official http://exo.smtown.com http://www.youtube.com/weareoneEXO http://www.facebook.com/weareoneEXO http://www.instagram.com/weareone.exo http://twitter.com/weareoneEXO  EXO 엑소 'Universe' MV ℗ S.M.Entertainment","GB"
"VM-g_bkFdzo","2018-04-07","[STATION] TEN 텐 'New Heroes' MV","SMTOWN",10,"Music","2018-04-06","09:00:05","NCT|""텐""|""TEN""|""SM STATION""|""슴스테""|""New Heroes""|""NCT U""|""NCT 2018""",1113267,206212,507,19119,"https://i.ytimg.com/vi/VM-g_bkFdzo/default.jpg",False,False,False,"The 52nd STATION track, TEN's New Heroes has been released! Listen and download on iTunes & Apple Music, Spotify, and Google Play Music http://smarturl.it/STATION2_52  NCT Official http://www.nct2018.com http://nct.smtown.com http://www.youtube.com/nctsmtown http://www.facebook.com/NCT.smtown http://www.instagram.com/nct http://twitter.com/NCTsmtown  SM STATION Official http://www.instagram.com/smtownstation http://www.facebook.com/station.smtown  [STATION] TEN 텐 'New Heroes' MV ℗ S.M.Entertainment","GB"
"PmH948yZwhE","2018-01-13","[STATION] NCT U '텐데... (Timeless)' Live Video","SMTOWN",10,"Music","2018-01-12","11:00:01","NCT U|""NCT""|""재현""|""도영""|""태일""|""JAEHYUN""|""DOYOUNG""|""TAEIL""|""텐데""|""Timeless""|""Live Video""",334870,60743,172,4954,"https://i.ytimg.com/vi/PmH948yZwhE/default.jpg",False,False,False,"NCT U's STATION track 텐데… (Timeless) (Sung by 재현, 도영, 태일) has been released. Listen and download on iTunes & Apple Music, Spotify, and Google Play Music: http://smarturl.it/STATION2_40 #The40th #SMSTATION #NCT_U #JAEHYUN #재현 #DOYOUNG #도영 #TAEIL #태일 #텐데 #Timeless #180112 #6PM  NCT Official http://nct.smtown.com http://www.youtube.com/nctsmtown http://www.facebook.com/NCT.smtown http://twitter.com/NCTsmtown  SM STATION Official http://www.instagram.com/smtownstation http://www.facebook.com/station.smtown Apply for #OPEN_STATION by E-mail : openstation@smtown.com  [STATION] NCT U '텐데... (Timeless)' Live Video ℗ S.M.Entertainment","GB"
"PcYhtiJneHg","2018-01-17","TAEYEON 태연 '겨울나무 (I'm all ears)' Special Video","SMTOWN",10,"Music","2018-01-12","15:00:02","TAEYEON|""태연""|""겨울나무""|""I'm all ears""|""This Christmas""|""Winter is Coming""",993486,114411,887,5231,"https://i.ytimg.com/vi/PcYhtiJneHg/default.jpg",False,False,False,"TAEYEON's winter album This Christmas – Winter is Coming has been released. Listen and download on iTunes & Apple Music, Spotify, and Google Play Music http://smarturl.it/TAEYEONthischristmas #TAEYEON #태연 #Winter_album #ThisChristmas_WinterisComing #겨울나무 #Im_all_ears  [Tracklist] 01 The Magic of Christmas Time 02 This Christmas 03 Let It Snow  04 Candy Cane 05 Christmas without You 06 쉿 (Shhhh) 07 겨울나무 (I’m all ears) 08 This Christmas (Inst.)   TAEYEON Official http://taeyeon.smtown.com http://www.youtube.com/GIRLSGENERATION http://www.facebook.com/girlsgeneration http://twitter.com/girlsgeneration  TAEYEON 태연 '겨울나무 (I'm all ears)' Special Video ℗ S.M.Entertainment","GB"
"JWH5KE1atAg","2018-01-23","[STATION] Siedah Garrett X 보아 (BoA) 'Man in the Mirror (LIVE)' Live Performance","SMTOWN",10,"Music","2018-01-16","09:00:02","BoA|""보아""|""Siedah Garrett""|""Man in the Mirror""|""Michael Jackson""|""Live Performance""|""SM STATION""",344710,30119,235,1722,"https://i.ytimg.com/vi/JWH5KE1atAg/default.jpg",False,False,False,"Siedah Garrett X 보아 (BoA)'s STATION track Man in the Mirror (LIVE) has been released. Listen and download on iTunes & Apple Music, Spotify, and Google Play Music http://smarturl.it/STATION2_41 #The41st #SMSTATION #SiedahGarrett #BoA #보아 #ManintheMirror #LIVE #180116 #6PM  BoA Official http://boa.smtown.com http://www.youtube.com/boa http://www.facebook.com/boa.smtown  SM STATION Official http://www.instagram.com/smtownstation http://www.facebook.com/station.smtown Apply for #OPEN_STATION by E-mail : openstation@smtown.com  [STATION] Siedah Garrett X 보아 (BoA) 'Man in the Mirror (LIVE)' Live Performance ℗ S.M.Entertainment","GB"
"pykyNOEVqCU","2018-02-02","BoA 보아 '내가 돌아 (NEGA DOLA)' MV","SMTOWN",10,"Music","2018-02-01","04:30:03","보아|""BoA""|""내가 돌아""|""NEGA DOLA""|""유영진""|""YOO YOUNG JIN""|""Music Video""",701024,70841,1103,3203,"https://i.ytimg.com/vi/pykyNOEVqCU/default.jpg",False,False,False,"BoA's '내가 돌아 (NEGA DOLA)' has been released. Listen and download on iTunes & Apple Music, Spotify, and Google Play Music http://smarturl.it/BoA_NEGADOLA  BoA Official http://boa.smtown.com http://www.youtube.com/boa http://www.facebook.com/boa.smtown  BoA 보아 '내가 돌아 (NEGA DOLA)' MV ℗ S.M.Entertainment","GB"
"-7tSTUR7FG0","2018-03-14","NCT U 엔시티 유 'BOSS' Dance Practice","SMTOWN",10,"Music","2018-02-27","12:00:00","NCT|""NCT 2018""|""TAEYONG""|""JAEHYUN""|""JUNGWOO""|""KUN""|""CHENLE""|""TEN""|""RENJUN""|""YUTA""|""DOYOUNG""|""JOHNNY""|""JAEMIN""|""JENO""|""LUCAS""|""MARK""|""WINWIN""|""JISUNG""|""TAEIL""|""HAECHAN""|""태용""|""재현""|""정우""|""쿤""|""천러""|""텐""|""런쥔""|""유타""|""도영""|""쟈니""|""재민""|""제노""|""루카스""|""마크""|""윈윈""|""지성""|""태일""|""해찬""|""YEARBOOK""|""엔시티""|""엔이칠""|""엔드림""|""NCT 127""|""NCT DREAM""|""엔씨티""|""kpop""|""엔시티 드림""|""엔시티 일이칠""|""엔시티 유""",4651793,251125,1013,12150,"https://i.ytimg.com/vi/-7tSTUR7FG0/default.jpg",False,False,False,"NCT U BOSS MV has reached 10 million views! Thank you for your love and support!  NCT Official http://www.nct2018.com http://nct.smtown.com http://www.youtube.com/nctsmtown http://www.facebook.com/NCT.smtown http://www.instagram.com/nct http://twitter.com/NCTsmtown  NCT U 엔시티 유 'BOSS' Dance Practice ℗ S.M.Entertainment","GB"
"3wnHiK5sKgA","2018-04-02","TVXQ! 동방신기 '운명 (The Chance of Love)' MV","SMTOWN",10,"Music","2018-03-28","09:00:02","TVXQ!|""동방신기""|""유노윤호""|""최강창민""|""MAX""|""U-KNOW""|""운명""|""The Chance of Love""|""kpop""|""MV""|""Music Video""|""Choreography""",3433317,230277,1390,19838,"https://i.ytimg.com/vi/3wnHiK5sKgA/default.jpg",False,False,False,"TVXQ!'s The 8th Album New Chapter #1 : The Chance of Love has been released! Listen and download on iTunes & Apple Music, Spotify, and Google Play Music http://smarturl.it/TVXQ_NewChapter1  TVXQ! Official http://tvxq.smtown.com http://www.youtube.com/TVXQ http://www.facebook.com/tvxq http://www.instagram.com/tvxq.official http://twitter.com/TVXQ  TVXQ! 동방신기 '운명 (The Chance of Love)' MV ℗ S.M.Entertainment","GB"
"BC19fhyTG_M","2017-12-13","EXO 'Electric Kiss' MV -Short Ver.-","SMTOWN",10,"Music","2017-12-05","19:00:02","EXO|""엑소""|""エクソ""|""COUNTDOWN""|""Electric Kiss""|""SUHO""|""CHANYEOL""|""D.O.""|""BAEKHYUN""|""KAI""|""XIUMIN""|""CHEN""|""SEHUN""|""수호""|""찬열""|""디오""|""백현""|""카이""|""시우민""|""첸""|""세훈""",6924540,657782,10898,81765,"https://i.ytimg.com/vi/BC19fhyTG_M/default.jpg",False,False,False,"EXO's 1st full album in Japan   EXO's 1st full album in Japan COUNTDOWN will be released on January 24th, 2018. Title Track Electric Kiss Music Video Short Ver. is released!  [Tracklist] 01 Electric Kiss   02 Coming Over   03 Love Me Right～romantic universe～   04 LIGHTSABER   05 TACTIX   06 Into My World   07 Lovin’ You Mo’   08 Drop That   09 Run This   10 Cosmic Railway  EXO Japan Official http://exo-jp.net/ http://exo-jp.net/special/countdown/ https://twitter.com/EXO_NEWS_JP  #EXO #エクソ #EXO_Japan_1st_album #COUNTDOWN #TitleTrack #ElectricKiss #Release #180124 EXO 'Electric Kiss' MV -Short Ver.-","GB"
"hsh54g9JmC0","2017-12-24","TAEYEON 태연 'This Christmas' MV","SMTOWN",10,"Music","2017-12-12","09:00:04","태연|""TAEYEON""|""This Christmas - Winter is Coming""|""This Christmas""|""Winter album""|""소녀시대""|""Girls' Generation""",4811392,245227,5389,12725,"https://i.ytimg.com/vi/hsh54g9JmC0/default.jpg",False,False,False,"TAEYEON's winter album This Christmas – Winter is Coming has been released. Listen and download on iTunes & Apple Music, Spotify, and Google Play Music http://smarturl.it/TAEYEONthischristmas #TAEYEON #태연 #Winter_album #ThisChristmas_WinterisComing #TitleTrack #ThisChristmas #171212 #6PM  [Tracklist] 01 The Magic of Christmas Time 02 This Christmas 03 Let It Snow  04 Candy Cane 05 Christmas without You 06 쉿 (Shhhh) 07 겨울나무 (I’m all ears) 08 This Christmas (Inst.)   TAEYEON Official http://taeyeon.smtown.com http://www.youtube.com/GIRLSGENERATION http://www.facebook.com/girlsgeneration http://twitter.com/girlsgeneration  TAEYEON 태연 'This Christmas' MV ℗ S.M.Entertainment","GB"
"RanHW12ZP5o","2018-01-21","Soju (소주) So Juicy Official M/V","Soju",10,"Music","2018-01-11","16:00:01","Soju|""So Juicy Music Video""|""Shot with Soju Song""|""Shot with Soju Music Video""|""Shot with Soju Single""|""Soju Music Video""|""Drag Queen Kpop""|""Drag Queen K-pop""",21295,1512,147,205,"https://i.ytimg.com/vi/RanHW12ZP5o/default.jpg",False,False,False,"Soju (소주) So Juicy Official M/V  'SO JUICY' 💕 Get it on iTunes/Google Play/Amazon - iTunes: http://apple.co/2xzEAjG - Spotify: http://spoti.fi/2xGQwSc - Google Play: http://bit.ly/2wTjH66 - Amazon Prime Music: http://amzn.to/2fQ9H2G  Follow us on Instagram!  - Soju (@shotwithsoju)  Official Soju Merch is here! - www.dragqueenmerch.com  Cast: Jaymes Mansfield  Aunty Chan  Bambi Banks  Lil Kimothy  Lo-Ti-On  Eva Young  Briawna banana Catherine Yang  Henry Wong  Vincent Variola Andrew Barrat    Credits: Video by REPLICATE Directed by ELLIOT NICK Shot and Edited by THOMAS MOLASH Composer | CATHERINE YANG Production Designer | ELLIOT NICK Set Dresser | CAMILLE CASMIER Gaffer | LEO GALLAGHER Swing | ADDISON KWASIGROCH Production Assistant | DAVID CHACON Special Thanks | GOOD NEWS LAUNDRY Head Bitch | DS SHIN Side Bitch | BO SUH","GB"
"tml1mo26jmw","2018-06-04","Wanna One (워너원) - '켜줘(Light)' M/V Teaser","Stone Music Entertainment",10,"Music","2018-05-28","12:52:40","K-CULTURE korean Music MV Music Video K-Pop Kpop 뮤비 뮤직비디오|""Stone Music Entertainment""|""Wanna One""|""워너원""|""강다니엘""|""UNDIVIDED""|""워너원고""|""켜줘""|""Light""",1105217,117863,923,6652,"https://i.ytimg.com/vi/tml1mo26jmw/default.jpg",False,False,False,"Wanna One 1÷x=1 (UNDIVIDED)TITLE TRACK '켜줘(Light)'2018.06.04(MON) 6PM Release","GB"
"vbZbnpbVc0w","2018-05-14","에릭남 (Eric Nam) - 솔직히 (Honestly…) MV","Stone Music Entertainment",10,"Music","2018-04-11","09:00:07","CJ E&M|""CJENM""|""CJENMMUSIC""|""K-CULTURE""|""korean Music""|""MV""|""Music Video""|""K-Pop""|""Kpop""|""뮤비""|""뮤직비디오""|""에릭남""|""Eric Nam""|""솔직히""|""Honestly""|""댄스""|""dance""|""남윤도""",3380185,126110,602,5544,"https://i.ytimg.com/vi/vbZbnpbVc0w/default.jpg",False,False,False,"♬ Available on iTunes, Apple Music : https://apple.co/2HIGdk3     Listen on Spotify : https://spoti.fi/2HIGkvZ뮤지션 에릭남의 ‘솔직한 음악’으로 채워진 세 번째 미니앨범 ‘Honestly’달콤하고 로맨틱한 남자의 대명사와도 같았던 에릭남이 그 동안의 이미지와 사뭇 다른 음악으로 돌아온다. 2년만에 발매하는 미니앨범 ‘Honestly’를 통해 지금까지 보여주지 못한, 그러나 꼭 보여주고 싶었던 색다른 모습을 꺼내 보이려 한다.미니앨범 ‘Honestly’는 에릭남이 진정 하고 싶었던 음악들로만 이루어졌다. 에릭남이 수록된 전곡의 작사 및 작곡, 앨범 프로듀싱까지 직접 참여해 자신만의 색깔로 가득 채웠고, 뮤지션으로서의 입지를 다시 한 번 굳혔다.또한, 이번 앨범에는 에픽하이 타블로 및 어반자카파 조현아가 작사에 참여했음은 물론, 카밀라 카베요, 저스틴 비버, 마틴 게릭스, 칼리드, 알레시아 카라, 카이고, 레이디 가가, 켈라니, 제이슨 데룰로 등 전세계적으로 가장 핫한 아티스트들과 함께 작업해온 유수의 프로듀서진들이 대거 참여해 음악적으로 더욱 완성도 있는 앨범이 탄생했다.에릭남은 이번 앨범을 통해 확실하게 변화한 모습을 보여주기 위해 멕시코 올 로케이션으로 뮤직비디오도 촬영했다. 세 번째 미니앨범 ‘Honestly’를 통해 들려주고, 보여줄 에릭남의 ‘솔직한’ 음악에 귀를 기울여 보자.1. 솔직히 (Honestly…)Lyrics by Eric Nam, Jay KimComposed by Jake Torrey, Rachel Siegel, Eric NamArranged by 장이정, Van Dejelou이번 앨범의 타이틀곡으로, 중독성 있는 훅과 포스트 코러스의 신디사이저 사운드가 매력적인 트렌디한 팝 장르의 곡이다. 연인과의 이별을 고민하고 있는 한 남자의 솔직한 속마음을 노래했다.CJ E&M Music은 아시아 No.1 엔터테인먼트 기업인 CJ E&M의 음악사업 브랜드로 음원/음반의 투자/제작/유통부터 콘서트/페스티벌 개최까지 포함하고 있습니다. CJ E&M MUSIC과 함께 하는 K-POP 아티스트들의 신곡과 뮤직비디오, 미공개 독점 영상 등을 이곳 YOUTUBE 채널에서 가장 먼저 만나보세요.CJ E&M Music is a music business brand of CJ E&M, Asia's No.1 entertainment company. CJ E&M Music covers investment, production and distribution of album and also provides the best music festival and concerts. Meet the K-POP artists' brand new music videos and exclusive video clips on the official YouTube of CJ E&M Music.","GB"
